order_id;order_date;ship_date;ship_mode;customer_id;sales_rep;location_id;product_id;sales;quantity;discount;profit;order_serial_id
CA-2014-154781;2014-11-21;2014-11-26;Standard Class;SC-20680;Organic;94110,San Francisco;TEC-AC-10000474;94.99;1;0.0;28.5;7741
CA-2015-147816;2015-09-24;2015-09-26;Second Class;CM-11935;Organic;85705,Tucson;TEC-PH-10003095;35.12;2;0.2;13.17;7742
CA-2017-105326;2017-08-20;2017-08-27;Standard Class;KT-16480;Organic;90036,Los Angeles;OFF-PA-10001639;25.92;4;0.0;12.44;7743
CA-2016-133613;2016-06-17;2016-06-22;Standard Class;CP-12340;Alan Ray;6708,Waterbury;OFF-BI-10002003;7.96;2;0.0;3.74;7744
CA-2016-133613;2016-06-17;2016-06-22;Standard Class;CP-12340;Jimmy Grey;6708,Waterbury;TEC-PH-10004539;566.97;3;0.0;153.08;7745
CA-2016-133613;2016-06-17;2016-06-22;Standard Class;CP-12340;Anne Wu;6708,Waterbury;OFF-AR-10003829;9.84;3;0.0;2.85;7746
CA-2015-109113;2015-12-19;2015-12-23;Standard Class;EK-13795;Organic;60610,Chicago;TEC-AC-10004761;25.49;2;0.2;4.78;7747
CA-2015-156153;2015-05-31;2015-06-02;Second Class;CW-11905;Organic;11561,Long Beach;OFF-FA-10003472;7.56;6;0.0;0.3;7748
CA-2015-133242;2015-06-18;2015-06-24;Standard Class;KH-16510;Organic;22204,Arlington;FUR-FU-10003464;60.84;3;0.0;19.47;7749
CA-2015-133242;2015-06-18;2015-06-24;Standard Class;KH-16510;Organic;22204,Arlington;OFF-ST-10003716;450.04;2;0.0;58.51;7750
CA-2015-133242;2015-06-18;2015-06-24;Standard Class;KH-16510;Organic;22204,Arlington;OFF-BI-10004002;34.6;2;0.0;16.61;7751
CA-2015-133242;2015-06-18;2015-06-24;Standard Class;KH-16510;Organic;22204,Arlington;TEC-PH-10002496;467.97;3;0.0;140.39;7752
CA-2015-133242;2015-06-18;2015-06-24;Standard Class;KH-16510;Organic;22204,Arlington;OFF-BI-10004826;33.02;2;0.0;15.85;7753
CA-2015-158323;2015-11-30;2015-12-03;First Class;AB-10600;Mary Gerrard;28540,Jacksonville;FUR-FU-10001546;17.09;2;0.2;1.07;7754
CA-2015-161795;2015-12-21;2015-12-23;Second Class;AH-10075;Stella Given;43229,Columbus;OFF-AR-10001919;3.01;2;0.2;0.34;7755
CA-2017-100902;2017-11-17;2017-11-21;Standard Class;CK-12595;Organic;28205,Charlotte;OFF-PA-10002558;268.24;7;0.2;93.88;7756
CA-2017-100902;2017-11-17;2017-11-21;Standard Class;CK-12595;Organic;28205,Charlotte;TEC-AC-10003174;431.16;5;0.2;107.79;7757
CA-2017-112844;2017-11-13;2017-11-16;Second Class;SP-20620;Morris Garcia;14215,Buffalo;TEC-PH-10003988;43.6;4;0.0;12.21;7758
CA-2017-112844;2017-11-13;2017-11-16;Second Class;SP-20620;Sheila Stones;14215,Buffalo;FUR-FU-10004845;154.95;3;0.0;30.99;7759
CA-2016-158925;2016-10-24;2016-10-28;Standard Class;JP-15460;Daniel Gates;77041,Houston;OFF-PA-10003072;15.55;3;0.2;5.44;7760
CA-2014-155390;2014-12-06;2014-12-11;Standard Class;BG-11035;Organic;38109,Memphis;OFF-PA-10003641;42.21;2;0.2;13.72;7761
CA-2017-123071;2017-12-03;2017-12-06;First Class;CC-12550;Organic;75023,Plano;OFF-PA-10003729;10.37;2;0.2;3.63;7762
CA-2017-156391;2017-09-26;2017-09-28;First Class;SL-20155;Organic;97301,Salem;OFF-AR-10003251;2.22;1;0.2;0.56;7763
CA-2015-103093;2015-02-03;2015-02-07;Standard Class;FO-14305;Organic;31907,Columbus;OFF-EN-10003286;74.52;9;0.0;35.02;7764
US-2017-118941;2017-08-12;2017-08-12;Same Day;BB-11545;Anne Wu;21044,Columbia;OFF-AR-10004078;17.52;3;0.0;5.26;7765
US-2017-118941;2017-08-12;2017-08-12;Same Day;BB-11545;Sheila Stones;21044,Columbia;FUR-CH-10002331;1779.9;5;0.0;373.78;7766
US-2017-118941;2017-08-12;2017-08-12;Same Day;BB-11545;Anne Wu;21044,Columbia;OFF-AR-10001953;219.9;5;0.0;59.37;7767
CA-2015-169299;2015-08-24;2015-08-26;First Class;DO-13435;Organic;97206,Portland;OFF-AR-10002053;7.15;3;0.2;0.72;7768
CA-2017-154088;2017-11-12;2017-11-17;Standard Class;LB-16735;Organic;32303,Tallahassee;OFF-PA-10003651;26.72;5;0.2;9.35;7769
CA-2016-155978;2016-08-01;2016-08-01;Same Day;TS-21205;Jimmy Grey;92503,Riverside;TEC-PH-10002885;1039.73;2;0.2;90.98;7770
CA-2016-155978;2016-08-01;2016-08-01;Same Day;TS-21205;Thompson Crawford;92503,Riverside;OFF-AP-10002892;45.96;2;0.0;13.79;7771
CA-2016-108196;2016-11-25;2016-12-02;Standard Class;CS-12505;Organic;43130,Lancaster;OFF-BI-10000545;456.59;2;0.7;-304.39;7772
CA-2016-108196;2016-11-25;2016-12-02;Standard Class;CS-12505;Organic;43130,Lancaster;TEC-MA-10000418;4499.99;5;0.7;-6599.98;7773
CA-2016-108196;2016-11-25;2016-12-02;Standard Class;CS-12505;Organic;43130,Lancaster;TEC-AC-10000926;59.98;3;0.2;12.0;7774
CA-2016-152800;2016-04-13;2016-04-15;First Class;SP-20920;Organic;94109,San Francisco;OFF-EN-10001509;6.12;3;0.0;2.88;7775
CA-2014-166961;2014-12-27;2014-12-31;Standard Class;CD-12790;Organic;92553,Moreno Valley;OFF-AP-10001366;10.98;1;0.0;2.96;7776
CA-2014-166961;2014-12-27;2014-12-31;Standard Class;CD-12790;Organic;92553,Moreno Valley;OFF-FA-10003485;7.86;3;0.0;3.62;7777
CA-2014-166961;2014-12-27;2014-12-31;Standard Class;CD-12790;Organic;92553,Moreno Valley;OFF-ST-10004507;51.45;3;0.0;13.89;7778
CA-2014-166961;2014-12-27;2014-12-31;Standard Class;CD-12790;Organic;92553,Moreno Valley;OFF-BI-10002353;37.06;3;0.2;13.9;7779
CA-2016-139381;2016-04-18;2016-04-22;Standard Class;RF-19840;Organic;23320,Chesapeake;OFF-AP-10001271;203.92;4;0.0;55.06;7780
CA-2016-139381;2016-04-18;2016-04-22;Standard Class;RF-19840;Organic;23320,Chesapeake;TEC-PH-10004924;29.56;4;0.0;7.98;7781
CA-2015-132136;2015-03-08;2015-03-12;Standard Class;FO-14305;Organic;60623,Chicago;OFF-BI-10002706;8.57;3;0.8;-14.57;7782
CA-2016-162236;2016-11-04;2016-11-06;Second Class;ER-13855;Stella Given;28205,Charlotte;OFF-ST-10003442;45.25;2;0.2;3.96;7783
CA-2016-162236;2016-11-04;2016-11-06;Second Class;ER-13855;Sheila Stones;28205,Charlotte;FUR-TA-10002533;876.3;10;0.4;-292.1;7784
CA-2016-162236;2016-11-04;2016-11-06;Second Class;ER-13855;Jessica Smith;28205,Charlotte;OFF-SU-10003505;185.38;2;0.2;-34.76;7785
US-2014-111353;2014-11-29;2014-12-06;Standard Class;PB-19150;Organic;10009,New York City;OFF-LA-10002762;25.06;2;0.0;11.78;7786
US-2016-117037;2016-05-17;2016-05-20;First Class;LW-17215;Organic;60653,Chicago;OFF-BI-10000279;2.89;1;0.8;-4.77;7787
US-2016-117037;2016-05-17;2016-05-20;First Class;LW-17215;Organic;60653,Chicago;OFF-FA-10000936;7.9;3;0.2;2.47;7788
US-2016-117037;2016-05-17;2016-05-20;First Class;LW-17215;Organic;60653,Chicago;FUR-FU-10004973;22.61;3;0.6;-10.17;7789
US-2016-117037;2016-05-17;2016-05-20;First Class;LW-17215;Organic;60653,Chicago;OFF-PA-10000791;30.53;8;0.2;9.54;7790
CA-2017-160801;2017-09-19;2017-09-19;Same Day;FG-14260;Organic;19120,Philadelphia;OFF-BI-10001132;4.84;3;0.7;-3.39;7791
CA-2016-108364;2016-12-19;2016-12-24;Standard Class;BP-11050;Thompson Crawford;60623,Chicago;OFF-BI-10002012;1.8;5;0.8;-2.88;7792
CA-2017-169362;2017-10-12;2017-10-15;First Class;SP-20860;Anne Wu;75217,Dallas;TEC-AC-10001383;39.98;2;0.2;-1.5;7793
CA-2015-127481;2015-12-12;2015-12-15;Second Class;JD-15895;Anne Wu;89115,Las Vegas;OFF-PA-10002036;32.4;5;0.0;15.88;7794
CA-2015-127481;2015-12-12;2015-12-15;Second Class;JD-15895;Stella Given;89115,Las Vegas;OFF-PA-10002377;97.88;2;0.0;48.94;7795
CA-2015-112711;2015-07-12;2015-07-18;Standard Class;FM-14380;Organic;79109,Amarillo;TEC-PH-10000526;307.17;4;0.2;30.72;7796
US-2015-145121;2015-10-02;2015-10-06;Standard Class;MP-17965;Alan Ray;6457,Middletown;OFF-BI-10001078;26.9;5;0.0;13.18;7797
CA-2017-166184;2017-03-24;2017-03-27;First Class;HR-14830;Daniel Gates;10035,New York City;OFF-EN-10004483;47.01;3;0.0;22.09;7798
CA-2017-166184;2017-03-24;2017-03-27;First Class;HR-14830;Jimmy Grey;10035,New York City;TEC-PH-10002624;469.99;1;0.0;136.3;7799
CA-2017-166184;2017-03-24;2017-03-27;First Class;HR-14830;Daniel Gates;10035,New York City;FUR-CH-10003396;207.85;3;0.1;2.31;7800
CA-2017-157413;2017-06-01;2017-06-06;Standard Class;BW-11065;Organic;19120,Philadelphia;OFF-ST-10002756;324.74;3;0.2;-77.13;7801
CA-2014-143637;2014-03-24;2014-03-29;Second Class;MS-17710;Organic;93727,Fresno;FUR-FU-10002813;40.48;2;0.0;14.57;7802
CA-2015-102260;2015-09-22;2015-09-26;Standard Class;SJ-20125;Organic;37064,Franklin;OFF-LA-10003714;12.0;4;0.2;4.2;7803
CA-2015-102260;2015-09-22;2015-09-26;Standard Class;SJ-20125;Organic;37064,Franklin;OFF-ST-10003716;720.06;4;0.2;-63.01;7804
CA-2015-102260;2015-09-22;2015-09-26;Standard Class;SJ-20125;Organic;37064,Franklin;OFF-ST-10002289;25.42;1;0.2;-4.77;7805
CA-2015-102260;2015-09-22;2015-09-26;Standard Class;SJ-20125;Organic;37064,Franklin;OFF-AR-10001315;2.82;2;0.2;0.32;7806
CA-2015-102260;2015-09-22;2015-09-26;Standard Class;SJ-20125;Organic;37064,Franklin;OFF-BI-10000042;3.2;2;0.7;-2.56;7807
US-2016-137295;2016-01-08;2016-01-13;Standard Class;VS-21820;Organic;27604,Raleigh;OFF-BI-10004236;30.83;7;0.7;-24.66;7808
US-2016-137295;2016-01-08;2016-01-13;Standard Class;VS-21820;Organic;27604,Raleigh;OFF-AR-10001955;47.62;3;0.2;5.95;7809
US-2016-137295;2016-01-08;2016-01-13;Standard Class;VS-21820;Organic;27604,Raleigh;TEC-PH-10004080;108.78;2;0.2;10.88;7810
CA-2016-134334;2016-02-14;2016-02-15;First Class;DK-13090;Organic;20735,Clinton;OFF-PA-10000791;4.77;1;0.0;2.15;7811
CA-2016-134334;2016-02-14;2016-02-15;First Class;DK-13090;Organic;20735,Clinton;OFF-AR-10001770;7.98;3;0.0;2.07;7812
CA-2016-134334;2016-02-14;2016-02-15;First Class;DK-13090;Organic;20735,Clinton;FUR-TA-10002356;550.43;3;0.3;-47.18;7813
CA-2016-134334;2016-02-14;2016-02-15;First Class;DK-13090;Organic;20735,Clinton;FUR-FU-10003274;10.56;6;0.0;4.65;7814
US-2017-109316;2017-06-08;2017-06-10;First Class;MG-17680;Organic;90049,Los Angeles;FUR-BO-10004834;1497.67;2;0.15;140.96;7815
US-2017-109316;2017-06-08;2017-06-10;First Class;MG-17680;Organic;90049,Los Angeles;TEC-PH-10000307;17.52;2;0.2;-3.5;7816
CA-2016-138478;2016-10-21;2016-10-26;Second Class;DP-13390;Organic;89031,North Las Vegas;OFF-AR-10002240;113.22;3;0.0;29.44;7817
CA-2016-138478;2016-10-21;2016-10-26;Second Class;DP-13390;Organic;89031,North Las Vegas;OFF-PA-10001801;35.88;6;0.0;17.58;7818
CA-2016-138478;2016-10-21;2016-10-26;Second Class;DP-13390;Organic;89031,North Las Vegas;OFF-BI-10001120;4535.98;3;0.2;1644.29;7819
CA-2017-150469;2017-01-26;2017-01-30;Standard Class;CJ-12010;Organic;94109,San Francisco;OFF-FA-10000611;11.84;8;0.0;5.68;7820
CA-2017-152436;2017-12-08;2017-12-10;Second Class;CW-11905;Organic;2920,Cranston;OFF-ST-10000036;592.74;6;0.0;160.04;7821
CA-2016-169334;2016-10-21;2016-10-24;Second Class;GW-14605;Organic;38301,Jackson;OFF-ST-10004950;111.67;9;0.2;6.98;7822
US-2014-115413;2014-08-26;2014-09-01;Standard Class;PP-18955;Organic;19711,Newark;OFF-AR-10003770;8.64;3;0.0;2.51;7823
US-2014-115413;2014-08-26;2014-09-01;Standard Class;PP-18955;Organic;19711,Newark;TEC-AC-10002800;149.97;3;0.0;52.49;7824
CA-2014-125150;2014-05-16;2014-05-23;Standard Class;PW-19030;Erica Jones;90036,Los Angeles;FUR-CH-10002439;232.88;5;0.2;17.47;7825
CA-2015-127327;2015-02-03;2015-02-07;Standard Class;PW-19030;Daniel Gates;13440,Rome;FUR-CH-10004218;90.88;1;0.1;15.15;7826
CA-2017-117114;2017-10-31;2017-11-05;Standard Class;CY-12745;Sheila Stones;60610,Chicago;TEC-PH-10004042;508.77;4;0.2;38.16;7827
CA-2017-117114;2017-10-31;2017-11-05;Standard Class;CY-12745;Abigail Thompson;60610,Chicago;OFF-EN-10001137;9.91;3;0.2;3.22;7828
CA-2015-137302;2015-04-26;2015-05-01;Standard Class;BW-11110;Mary Gerrard;92105,San Diego;FUR-CH-10002017;63.94;3;0.2;6.39;7829
CA-2015-137302;2015-04-26;2015-05-01;Standard Class;BW-11110;Jimmy Grey;92105,San Diego;OFF-AR-10000588;59.52;3;0.0;15.48;7830
CA-2015-137302;2015-04-26;2015-05-01;Standard Class;BW-11110;Abigail Thompson;92105,San Diego;TEC-PH-10003174;311.98;3;0.2;39.0;7831
CA-2015-137302;2015-04-26;2015-05-01;Standard Class;BW-11110;Daniel Gates;92105,San Diego;OFF-BI-10001524;50.35;3;0.2;17.62;7832
CA-2016-112382;2016-05-09;2016-05-13;Standard Class;MB-18085;Organic;77036,Houston;TEC-PH-10001552;19.14;2;0.2;1.91;7833
CA-2015-128958;2015-01-24;2015-01-28;Standard Class;CR-12820;Organic;33407,West Palm Beach;OFF-AR-10004757;13.12;5;0.2;2.13;7834
CA-2015-106257;2015-04-13;2015-04-17;Second Class;EB-14110;Organic;90045,Los Angeles;FUR-TA-10002530;241.57;2;0.2;-15.1;7835
CA-2015-106257;2015-04-13;2015-04-17;Second Class;EB-14110;Organic;90045,Los Angeles;TEC-PH-10001494;479.92;2;0.2;41.99;7836
CA-2015-149083;2015-09-25;2015-09-30;Standard Class;SH-19975;Jimmy Grey;98103,Seattle;FUR-CH-10004289;307.14;4;0.2;-11.52;7837
CA-2015-149083;2015-09-25;2015-09-30;Standard Class;SH-19975;Mary Gerrard;98103,Seattle;OFF-LA-10002945;12.6;2;0.0;5.8;7838
CA-2015-149083;2015-09-25;2015-09-30;Standard Class;SH-19975;Daniel Gates;98103,Seattle;TEC-AC-10002567;159.98;2;0.0;57.59;7839
US-2014-137869;2014-03-28;2014-04-02;Standard Class;CV-12295;Organic;50315,Des Moines;OFF-EN-10001509;6.12;3;0.0;2.88;7840
US-2014-137869;2014-03-28;2014-04-02;Standard Class;CV-12295;Organic;50315,Des Moines;FUR-TA-10003954;1184.72;4;0.0;106.62;7841
CA-2016-116603;2016-07-17;2016-07-22;Standard Class;AT-10735;Organic;10024,New York City;OFF-AP-10002892;45.96;2;0.0;13.79;7842
CA-2014-158470;2014-04-19;2014-04-23;Second Class;AG-10390;Organic;22204,Arlington;OFF-BI-10003638;58.05;3;0.0;26.7;7843
CA-2014-158470;2014-04-19;2014-04-23;Second Class;AG-10390;Organic;22204,Arlington;OFF-PA-10001569;71.28;11;0.0;34.21;7844
US-2017-123834;2017-07-21;2017-07-25;Standard Class;GM-14500;Organic;78577,Pharr;FUR-TA-10001676;124.4;4;0.3;-21.33;7845
CA-2015-125976;2015-09-27;2015-10-02;Standard Class;JK-15205;Organic;22204,Arlington;OFF-PA-10001125;154.9;5;0.0;69.71;7846
CA-2015-125976;2015-09-27;2015-10-02;Standard Class;JK-15205;Organic;22204,Arlington;TEC-PH-10002496;1871.88;12;0.0;561.56;7847
CA-2016-128706;2016-02-27;2016-03-02;Standard Class;DW-13540;Organic;77070,Houston;FUR-FU-10004053;16.19;2;0.6;-6.88;7848
CA-2016-104311;2016-05-02;2016-05-06;Standard Class;AS-10090;Organic;75061,Irving;OFF-ST-10000321;18.94;3;0.2;-3.79;7849
CA-2016-104311;2016-05-02;2016-05-06;Standard Class;AS-10090;Organic;75061,Irving;OFF-ST-10002957;12.67;3;0.2;-3.17;7850
CA-2016-104311;2016-05-02;2016-05-06;Standard Class;AS-10090;Organic;75061,Irving;OFF-LA-10000973;5.04;2;0.2;1.76;7851
CA-2014-169649;2014-12-09;2014-12-15;Standard Class;TS-21205;Jessica Smith;60653,Chicago;OFF-PA-10000143;8.45;2;0.2;2.96;7852
CA-2014-169649;2014-12-09;2014-12-15;Standard Class;TS-21205;Erica Jones;60653,Chicago;OFF-AP-10003287;20.39;2;0.8;-53.01;7853
CA-2015-144890;2015-12-25;2015-12-29;Standard Class;SM-20320;Organic;90049,Los Angeles;OFF-PA-10001526;9.96;2;0.0;4.88;7854
CA-2017-135587;2017-12-07;2017-12-12;Standard Class;BH-11710;Organic;39401,Hattiesburg;OFF-AP-10004540;320.64;4;0.0;89.78;7855
CA-2017-135587;2017-12-07;2017-12-12;Standard Class;BH-11710;Organic;39401,Hattiesburg;TEC-AC-10001266;52.0;4;0.0;23.4;7856
CA-2014-103429;2014-05-30;2014-06-01;First Class;LW-16825;Abigail Thompson;10024,New York City;OFF-BI-10004233;25.58;2;0.2;8.95;7857
CA-2014-103429;2014-05-30;2014-06-01;First Class;LW-16825;Daniel Gates;10024,New York City;TEC-PH-10003505;464.0;5;0.0;134.56;7858
CA-2014-103429;2014-05-30;2014-06-01;First Class;LW-16825;Jimmy Grey;10024,New York City;OFF-AP-10001005;235.95;3;0.0;77.86;7859
CA-2014-103429;2014-05-30;2014-06-01;First Class;LW-16825;Abigail Thompson;10024,New York City;OFF-PA-10001712;39.96;4;0.0;17.98;7860
CA-2017-152261;2017-03-02;2017-03-06;Standard Class;JA-15970;Organic;44221,Cuyahoga Falls;OFF-BI-10002353;18.53;4;0.7;-12.35;7861
CA-2015-142993;2015-10-12;2015-10-17;Standard Class;KA-16525;Organic;98103,Seattle;TEC-AC-10003038;17.9;2;0.0;3.4;7862
CA-2015-142993;2015-10-12;2015-10-17;Standard Class;KA-16525;Organic;98103,Seattle;OFF-ST-10000934;81.96;2;0.0;0.0;7863
CA-2015-143364;2015-07-14;2015-07-19;Second Class;TG-21310;Organic;85204,Mesa;OFF-ST-10002743;272.74;3;0.2;-64.77;7864
CA-2015-143364;2015-07-14;2015-07-19;Second Class;TG-21310;Organic;85204,Mesa;OFF-PA-10001846;18.5;4;0.2;6.7;7865
CA-2015-143364;2015-07-14;2015-07-19;Second Class;TG-21310;Organic;85204,Mesa;FUR-CH-10004287;441.92;2;0.2;49.72;7866
CA-2015-143364;2015-07-14;2015-07-19;Second Class;TG-21310;Organic;85204,Mesa;FUR-BO-10001608;127.76;6;0.7;-191.65;7867
CA-2014-100972;2014-11-19;2014-11-24;Second Class;DB-13360;Organic;84106,Salt Lake City;OFF-PA-10000357;166.44;3;0.0;79.89;7868
CA-2016-136994;2016-05-27;2016-06-02;Standard Class;LS-17245;Organic;90045,Los Angeles;OFF-PA-10000575;13.38;2;0.0;6.15;7869
US-2017-166233;2017-07-03;2017-07-09;Standard Class;MO-17950;Organic;28540,Jacksonville;TEC-AC-10002167;24.0;2;0.2;-2.7;7870
CA-2017-122112;2017-09-25;2017-09-29;Standard Class;CA-11965;Morris Garcia;44107,Lakewood;OFF-EN-10004459;24.45;4;0.2;8.86;7871
CA-2016-101672;2016-10-03;2016-10-07;Standard Class;DB-12910;Organic;92630,Lake Forest;OFF-LA-10002271;6.16;2;0.0;2.96;7872
CA-2016-101672;2016-10-03;2016-10-07;Standard Class;DB-12910;Organic;92630,Lake Forest;FUR-CH-10004063;915.14;4;0.2;102.95;7873
CA-2016-101672;2016-10-03;2016-10-07;Standard Class;DB-12910;Organic;92630,Lake Forest;OFF-PA-10004610;8.56;2;0.0;3.85;7874
CA-2016-101672;2016-10-03;2016-10-07;Standard Class;DB-12910;Organic;92630,Lake Forest;OFF-PA-10001878;97.82;2;0.0;45.98;7875
CA-2017-168403;2017-09-09;2017-09-15;Standard Class;DK-12835;Morris Garcia;97206,Portland;OFF-PA-10002036;31.1;6;0.2;11.28;7876
CA-2017-168403;2017-09-09;2017-09-15;Standard Class;DK-12835;Abigail Thompson;97206,Portland;OFF-AP-10003278;11.18;1;0.2;0.84;7877
CA-2015-148705;2015-03-12;2015-03-18;Standard Class;EB-14170;Organic;28205,Charlotte;OFF-LA-10001641;5.04;2;0.2;1.76;7878
CA-2016-160241;2016-11-29;2016-12-04;Second Class;DR-12940;Organic;60505,Aurora;FUR-FU-10003806;242.18;4;0.6;-302.72;7879
CA-2016-155747;2016-06-14;2016-06-21;Standard Class;JS-15685;Sheila Stones;19140,Philadelphia;FUR-TA-10003392;337.18;2;0.4;-118.01;7880
CA-2017-118017;2017-12-03;2017-12-06;Second Class;LC-16870;Organic;80229,Thornton;OFF-AR-10003856;13.34;6;0.2;1.0;7881
CA-2017-118017;2017-12-03;2017-12-06;Second Class;LC-16870;Organic;80229,Thornton;TEC-AC-10002006;76.75;6;0.2;10.55;7882
CA-2017-118017;2017-12-03;2017-12-06;Second Class;LC-16870;Organic;80229,Thornton;TEC-AC-10002006;102.34;8;0.2;14.07;7883
CA-2017-118017;2017-12-03;2017-12-06;Second Class;LC-16870;Organic;80229,Thornton;OFF-PA-10002246;10.32;2;0.2;3.74;7884
CA-2017-118017;2017-12-03;2017-12-06;Second Class;LC-16870;Organic;80229,Thornton;OFF-SU-10004782;47.32;7;0.2;5.92;7885
CA-2017-118017;2017-12-03;2017-12-06;Second Class;LC-16870;Organic;80229,Thornton;FUR-FU-10004351;23.38;3;0.2;7.01;7886
CA-2017-118017;2017-12-03;2017-12-06;Second Class;LC-16870;Organic;80229,Thornton;FUR-FU-10004270;16.72;5;0.2;3.34;7887
CA-2017-118017;2017-12-03;2017-12-06;Second Class;LC-16870;Organic;80229,Thornton;FUR-FU-10004053;16.19;1;0.2;4.66;7888
CA-2016-113117;2016-08-16;2016-08-22;Standard Class;JP-15520;Organic;95616,Davis;OFF-PA-10000019;32.4;5;0.0;15.55;7889
CA-2016-148684;2016-12-25;2016-12-29;Standard Class;TS-21655;Organic;72701,Fayetteville;OFF-AR-10003811;19.89;9;0.0;5.37;7890
CA-2016-148684;2016-12-25;2016-12-29;Standard Class;TS-21655;Organic;72701,Fayetteville;TEC-AC-10001838;399.98;2;0.0;171.99;7891
CA-2016-148684;2016-12-25;2016-12-29;Standard Class;TS-21655;Organic;72701,Fayetteville;FUR-FU-10003553;343.85;5;0.0;137.54;7892
CA-2016-148684;2016-12-25;2016-12-29;Standard Class;TS-21655;Organic;72701,Fayetteville;OFF-PA-10003302;106.32;3;0.0;49.97;7893
CA-2017-125367;2017-07-23;2017-07-30;Standard Class;NM-18445;Organic;10011,New York City;OFF-BI-10002412;13.92;3;0.2;4.35;7894
CA-2017-124744;2017-06-21;2017-06-25;Standard Class;EH-14125;Organic;26003,Wheeling;OFF-BI-10002852;82.4;5;0.0;40.38;7895
CA-2017-124744;2017-06-21;2017-06-25;Standard Class;EH-14125;Organic;26003,Wheeling;OFF-BI-10000145;6.24;2;0.0;3.06;7896
CA-2017-124744;2017-06-21;2017-06-25;Standard Class;EH-14125;Organic;26003,Wheeling;OFF-PA-10001970;447.84;8;0.0;219.44;7897
CA-2017-128363;2017-08-13;2017-08-18;Standard Class;DC-12850;Organic;38109,Memphis;OFF-AP-10001563;272.05;7;0.2;30.61;7898
CA-2017-128363;2017-08-13;2017-08-18;Standard Class;DC-12850;Organic;38109,Memphis;OFF-BI-10001359;1614.58;6;0.7;-1237.85;7899
CA-2017-128363;2017-08-13;2017-08-18;Standard Class;DC-12850;Organic;38109,Memphis;OFF-FA-10003495;24.32;5;0.2;9.12;7900
CA-2017-128363;2017-08-13;2017-08-18;Standard Class;DC-12850;Organic;38109,Memphis;TEC-AC-10003709;1.58;2;0.2;0.48;7901
CA-2017-128363;2017-08-13;2017-08-18;Standard Class;DC-12850;Organic;38109,Memphis;FUR-FU-10003268;31.98;1;0.2;0.0;7902
CA-2017-128363;2017-08-13;2017-08-18;Standard Class;DC-12850;Organic;38109,Memphis;OFF-EN-10003845;14.76;5;0.2;4.8;7903
CA-2017-128363;2017-08-13;2017-08-18;Standard Class;DC-12850;Organic;38109,Memphis;FUR-CH-10002073;423.65;2;0.2;47.66;7904
CA-2015-126669;2015-11-07;2015-11-13;Standard Class;DO-13645;Organic;77036,Houston;OFF-PA-10001357;76.64;2;0.2;26.82;7905
US-2015-118766;2015-10-15;2015-10-22;Standard Class;LS-16975;Organic;75217,Dallas;OFF-EN-10001415;4.46;1;0.2;1.67;7906
US-2015-118766;2015-10-15;2015-10-22;Standard Class;LS-16975;Organic;75217,Dallas;OFF-BI-10002813;3.96;10;0.8;-6.93;7907
CA-2016-112585;2016-07-30;2016-08-02;First Class;RW-19630;Stella Given;94122,San Francisco;OFF-AP-10003849;715.64;2;0.0;178.91;7908
CA-2016-149762;2016-12-03;2016-12-07;Standard Class;RD-19720;Organic;95037,Morgan Hill;FUR-TA-10004147;268.7;3;0.2;6.72;7909
CA-2016-149762;2016-12-03;2016-12-07;Standard Class;RD-19720;Organic;95037,Morgan Hill;OFF-AR-10001662;21.92;8;0.0;5.92;7910
CA-2016-149762;2016-12-03;2016-12-07;Standard Class;RD-19720;Organic;95037,Morgan Hill;OFF-ST-10001558;48.72;3;0.0;7.31;7911
CA-2016-149762;2016-12-03;2016-12-07;Standard Class;RD-19720;Organic;95037,Morgan Hill;FUR-BO-10001337;205.67;2;0.15;-12.1;7912
CA-2016-167605;2016-04-28;2016-04-30;Second Class;RB-19570;Organic;60174,Saint Charles;FUR-FU-10001602;30.34;2;0.6;-31.86;7913
US-2017-105697;2017-08-25;2017-08-27;First Class;JE-15715;Organic;44105,Cleveland;OFF-ST-10003996;25.7;2;0.2;1.93;7914
CA-2017-165323;2017-06-17;2017-06-21;Standard Class;SR-20740;Organic;10024,New York City;TEC-MA-10003673;3404.5;5;0.0;1668.21;7915
CA-2017-165323;2017-06-17;2017-06-21;Standard Class;SR-20740;Organic;10024,New York City;TEC-AC-10004992;101.34;3;0.0;8.11;7916
CA-2015-110891;2015-11-20;2015-11-24;Standard Class;PO-19195;Organic;19140,Philadelphia;FUR-CH-10002880;344.37;4;0.3;-93.47;7917
CA-2017-100783;2017-09-04;2017-09-08;Second Class;JK-16120;Organic;75043,Garland;OFF-AR-10000380;30.38;1;0.2;3.8;7918
CA-2015-152513;2015-07-04;2015-07-08;Second Class;JP-16135;Organic;92024,San Diego;OFF-BI-10002706;22.85;2;0.2;7.43;7919
CA-2017-139822;2017-09-15;2017-09-21;Standard Class;Dp-13240;Organic;6708,Waterbury;OFF-ST-10000943;38.62;2;0.0;10.81;7920
CA-2017-139822;2017-09-15;2017-09-21;Standard Class;Dp-13240;Organic;6708,Waterbury;TEC-AC-10001090;59.98;2;0.0;10.8;7921
CA-2017-107713;2017-03-13;2017-03-17;Standard Class;JB-16000;Organic;21044,Columbia;OFF-BI-10002026;174.3;3;0.0;81.92;7922
